"LC_X","LC_Y","LC_Z","LClusHigh_X","LClusHigh_Y","LClusHigh_Z","LClusLow_X","LClusLow_Y","LClusLow_Z","LClusMedial_X","LClusMedial_Y","LClusMedial_Z","LClusMid_X","LClusMid_Y","LClusMid_Z","LL_X","LL_Y","LL_Z","LT_X","LT_Y","LT_Z","RC_X","RC_Y","RC_Z","RClusHigh_X","RClusHigh_Y","RClusHigh_Z","RClusLow_X","RClusLow_Y","RClusLow_Z","RClusMedial_X","RClusMedial_Y","RClusMedial_Z","RClusMid_X","RClusMid_Y","RClusMid_Z","RIMU_X","RIMU_Y","RIMU_Z","RL_X","RL_Y","RL_Z","RT_X","RT_Y","RT_Z","LAJC_X","LAJC_Y","LAJC_Z","LKJC_X","LKJC_Y","LKJC_Z","LKneeLatP_X","LKneeLatP_Y","LKneeLatP_Z","LKneeMedP_X","LKneeMedP_Y","LKneeMedP_Z","LLMp_X","LLMp_Y","LLMp_Z","LMMp_X","LMMp_Y","LMMp_Z","OLeftTibia_X","OLeftTibia_Y","OLeftTibia_Z","ORightTibia_X","ORightTibia_Y","ORightTibia_Z","Oglobal_X","Oglobal_Y","Oglobal_Z","RAJC_X","RAJC_Y","RAJC_Z","RKJC_X","RKJC_Y","RKJC_Z","RKneeLatP_X","RKneeLatP_Y","RKneeLatP_Z","RKneeMedP_X","RKneeMedP_Y","RKneeMedP_Z","RLMp_X","RLMp_Y","RLMp_Z","RMMp_X","RMMp_Y","RMMp_Z","XLeftTibia_X","XLeftTibia_Y","XLeftTibia_Z","XRightTibia_X","XRightTibia_Y","XRightTibia_Z","Xglobal_X","Xglobal_Y","Xglobal_Z","YLeftTibia_X","YLeftTibia_Y","YLeftTibia_Z","YRightTibia_X","YRightTibia_Y","YRightTibia_Z","Yglobal_X","Yglobal_Y","Yglobal_Z","ZLeftTibia_X","ZLeftTibia_Y","ZLeftTibia_Z","ZRightTibia_X","ZRightTibia_Y","ZRightTibia_Z","Zglobal_X","Zglobal_Y","Zglobal_Z","RTibiaToGlobal_X","RTibiaToGlobal_Y","RTibiaToGlobal_Z","LTibiaToGlobal_X","LTibiaToGlobal_Y","LTibiaToGlobal_Z","Force Plate 1_COP:X_mm","Force Plate 1_COP:Y_mm","Force Plate 1_COP:Z_mm","Force Plate 1_Ref:X_mm","Force Plate 1_Ref:Y_mm","Force Plate 1_Ref:Z_mm","Force Plate 1_Force:X_N","Force Plate 1_Force:Y_N","Force Plate 1_Force:Z_N","Force Plate 1_Moment:X_Nmm","Force Plate 1_Moment:Y_Nmm","Force Plate 1_Moment:Z_Nmm","Force Plate 2_COP:X_mm","Force Plate 2_COP:Y_mm","Force Plate 2_COP:Z_mm","Force Plate 2_Ref:X_mm","Force Plate 2_Ref:Y_mm","Force Plate 2_Ref:Z_mm","Force Plate 2_Force:X_N","Force Plate 2_Force:Y_N","Force Plate 2_Force:Z_N","Force Plate 2_Moment:X_Nmm","Force Plate 2_Moment:Y_Nmm","Force Plate 2_Moment:Z_Nmm"
407.179199,987.728638,62.728718,368.696899,1058.503052,366.427734,380.472687,1073.032837,278.147949,418.933044,1075.574829,314.941254,365.899597,1057.346191,311.977631,348.540649,1168.037964,49.726986,405.649353,1266.035278,70.050522,589.979736,430.755615,183.962006,666.173035,698.947144,356.448273,653.839905,649.155823,289.268066,603.354126,678.532166,318.381104,648.475769,675.720215,313.023956,644.2146,545.779907,241.42923,683.019043,522.519165,47.297497,629.850281,614.776611,51.262966,425.268066,1063.783569,99.595436,431.562744,1029.759399,483.047791,375.332611,1031.175659,485.703918,487.792847,1028.343262,480.391663,383.86972,1055.68811,91.400711,466.666412,1071.87915,107.790169,425.268066,1063.783569,99.595436,594.568115,518.065186,162.224838,0,0,0,594.568115,518.065186,162.224838,613.009949,772.276794,461.846344,669.171326,767.563232,473.628998,556.848633,776.990417,450.06369,632.909729,496.577332,165.001953,556.226501,539.552979,159.447708,523.00238,1084.648804,99.93618,685.034607,483.030457,186.440811,200,0,0,404.452942,1161.100464,108.562813,636.90509,585.843445,102.136108,0,200,0,426.90271,1054.947876,199.174088,599.255981,582.685608,238.388428,0,0,200,38.276104,14.016168,21.171602,5.146187,-0.195239,12.051663,395.910256,1082.186279,0,238.5,812.5,0,-1.310301,-35.208504,393.368622,106086.119766,-61920.255569,-8540.401929,571.415394,635.099291,0,727.5,812.5,0,-21.514654,134.407089,519.840271,-92220.032684,81139.064117,-1921.471972
407.205109,977.276062,63.857384,368.089569,1057.944824,365.732758,380.302887,1069.900513,277.137634,418.700989,1072.743652,313.833862,365.290131,1055.432983,311.343567,347.382172,1157.631958,47.026569,404.862152,1256.506348,63.613865,588.984497,433.264801,194.334549,666.745605,705.275269,354.965363,654.298157,653.365356,289.408661,604.434143,683.955444,316.958191,649.089478,680.778137,312.198517,644.183228,548.419556,245.034607,682.078003,513.027283,50.935257,630.111145,604.490356,49.747181,425.293579,1055.086304,99.028381,430.228119,1031.21106,483.168396,374.003357,1033.696289,485.676636,486.452911,1028.72583,480.660217,383.755096,1047.509399,90.974678,466.832062,1062.663208,107.082085,425.293579,1055.086304,99.028381,594.438416,518.686462,166.496765,0,0,0,594.438416,518.686462,166.496765,613.703552,782.630493,457.488647,669.748535,777.752258,469.773346,557.658508,787.508728,445.203949,632.5448,496.920593,170.235107,556.332031,540.452332,162.758438,523.427429,1074.218506,99.000923,684.405334,483.579956,192.442322,200,0,0,406.20166,1152.981689,105.353996,637.82843,583.975891,104.426949,0,200,0,426.575012,1048.886108,198.785614,599.335571,585.780884,240.466721,0,0,200,40.008167,15.039721,21.316151,3.628619,0.015731,11.032185,395.355662,1076.713228,0,238.5,812.5,0,6.113914,-59.487793,533.055237,140840.245087,-83612.732269,-14818.840616,569.886201,625.501792,0,727.5,812.5,0,-13.591796,112.577431,406.888123,-76087.349579,64131.18277,1116.606675
407.051239,966.269836,64.649727,366.756104,1056.24939,365.027405,379.385254,1065.529419,276.15329,417.644379,1069.078125,312.818237,364.072083,1052.233765,310.725891,346.320374,1146.64502,45.265659,404.028534,1246.020508,59.353466,587.99707,437.927643,205.649078,667.188171,712.81366,353.56546,654.616272,658.77063,289.728912,605.155151,690.465332,315.849457,649.55249,686.981812,311.5,644.304871,552.39093,249.129639,680.972168,504.387421,55.994072,630.68689,594.974121,47.417355,424.849365,1045.154419,98.701599,428.264038,1032.349121,483.361328,372.040497,1035.421387,485.625916,484.487549,1029.276855,481.096771,383.257416,1037.726807,90.744904,466.441345,1052.582153,106.658295,424.849365,1045.154419,98.701599,594.263245,520.447205,171.238754,0,0,0,594.263245,520.447205,171.238754,614.294983,793.971313,453.161285,670.258301,789.108154,465.836365,558.331604,798.834534,440.486176,632.197571,498.546051,175.87262,556.328979,542.348389,166.604904,523.185486,1063.382813,98.418549,683.874451,485.592621,198.734726,200,0,0,406.645508,1143.386353,102.135208,638.382568,583.276917,107.165558,0,200,0,425.736115,1041.828979,198.593796,599.355286,589.976868,242.903275,0,0,200,41.807842,15.960902,21.250851,1.968938,0.162177,10.501237,394.60228,1070.128541,0,238.5,812.5,0,16.648983,-83.392296,661.325928,170376.433716,-103234.484985,-21404.396566,567.999119,618.246508,0,727.5,812.5,0,-7.231992,84.649338,290.825439,-56493.857056,46386.91394,3985.561246
406.6922,954.887878,65.219612,364.827576,1053.298706,364.320465,377.836151,1060.011353,275.242798,415.913269,1064.509277,311.92041,362.344299,1047.77002,310.137634,345.382874,1135.265137,44.070702,403.21524,1234.94104,56.570667,586.972961,444.686829,217.715179,667.377808,721.441528,352.417786,654.686096,665.282471,290.363953,605.408264,697.908691,315.263519,649.732788,694.21759,311.111847,644.511719,557.631592,253.797897,679.68927,497.067749,62.625431,631.497192,586.255615,44.284706,423.95816,1034.466309,98.599068,425.808746,1032.635986,483.525269,369.580658,1035.906006,485.492889,482.036835,1029.366089,481.557648,382.376984,1026.911987,90.702606,465.539337,1042.02063,106.495529,423.95816,1034.466309,98.599068,594.009949,523.296692,176.537567,0,0,0,594.009949,523.296692,176.537567,614.637268,806.048462,449.161469,670.57135,801.420105,462.049042,558.703125,810.676819,436.273865,631.867126,501.432098,181.941025,556.152771,545.161316,171.134109,522.346436,1052.44873,98.16011,683.476563,489.073761,205.27684,200,0,0,405.98468,1132.818481,99.157928,638.409119,583.795166,110.438408,0,200,0,424.438721,1033.990967,198.560455,599.253418,595.171997,245.838379,0,0,200,43.652458,16.702061,20.928835,0.320309,0.251507,10.357214,393.641036,1062.25618,0,238.5,812.5,0,29.187138,-102.379654,767.849792,191775.23111,-119125.011993,-27232.887609,565.402045,613.508246,0,727.5,812.5,0,-2.837794,55.449604,184.593994,-36732.682739,29922.30896,5907.096909
406.137451,943.265076,65.649437,362.553741,1049.105347,363.592651,375.910858,1053.494751,274.399475,413.797974,1058.991089,311.112762,360.304626,1042.164917,309.556702,344.510925,1123.627563,43.216152,402.445923,1223.509766,54.719238,585.797729,453.253326,230.14679,667.211792,731.033691,351.677094,654.381287,672.813538,291.415985,605.13916,706.124756,315.380066,649.508179,702.386414,311.219116,644.601746,564.018494,258.951965,678.234802,491.647339,70.729103,632.37262,578.480591,40.678585,422.761658,1023.370117,98.638351,423.077179,1031.642334,483.562408,366.841064,1034.901245,485.220093,479.313293,1028.383545,481.904724,381.222229,1015.564209,90.775803,464.301117,1031.176147,106.500893,422.761658,1023.370117,98.638351,593.551208,527.225525,182.439331,0,0,0,593.551208,527.225525,182.439331,614.662354,818.610962,445.810333,670.637451,814.453064,458.644073,558.687256,822.76886,432.976593,631.451111,505.581726,188.406998,555.651306,548.869385,176.471649,521.127441,1041.446289,98.119164,683.146118,494.028503,211.945862,200,0,0,404.685089,1121.69812,96.544441,637.650757,585.617798,114.284691,0,200,0,422.843597,1025.518311,198.599182,598.917664,601.295532,249.388062,0,0,200,45.512623,17.160713,20.32847,-1.200508,0.297472,10.4125,392.52047,1053.112513,0,238.5,812.5,0,42.037071,-113.317657,846.794373,203749.322296,-130423.667145,-31409.290195,561.2354,611.451487,0,727.5,812.5,0,-0.334896,29.919172,98.595772,-19822.533329,16392.986553,6403.148255
405.465424,931.48999,65.984795,360.22818,1043.75769,362.805328,373.914185,1046.120361,273.5737,411.624908,1052.526733,310.333954,358.202362,1035.566772,308.933716,343.682922,1111.821655,42.601398,401.764526,1211.871216,53.446636,584.365906,463.039703,242.388519,666.627319,741.434387,351.445862,653.603699,681.254639,292.942078,604.337891,714.97345,316.322418,648.808777,711.384827,311.955963,644.375244,571.400818,264.452728,676.668701,488.729065,79.902557,633.115112,572.136047,37.270187,421.482117,1012.04541,98.708046,420.324402,1029.169067,483.405609,364.080078,1032.361084,484.764557,476.568726,1025.977051,482.0466,379.989502,1003.982727,90.86042,462.974701,1020.108154,106.555656,421.482117,1012.04541,98.708046,592.735596,532.212769,188.9263,0,0,0,592.735596,532.212769,188.9263,614.36676,831.436584,443.356537,670.460815,827.965332,455.804626,558.272644,834.907837,430.908447,630.804932,510.96106,195.190704,554.66626,553.464478,182.661896,519.810242,1030.289551,98.164772,682.756226,500.39389,218.595078,200,0,0,403.236816,1110.276245,94.283073,635.888611,588.784973,118.687401,0,200,0,421.181458,1016.49231,198.610062,598.234253,608.275269,253.602295,0,0,200,47.35479,17.258379,19.468807,-2.537039,0.311271,10.511209,391.333106,1042.864546,0,238.5,812.5,0,53.318684,-115.202637,895.399902,206268.391846,-136846.748291,-33404.396948,551.742574,613.198568,0,727.5,812.5,0,0.724833,11.311631,38.193668,-7612.052813,6712.820837,5535.71395
404.799194,919.621216,66.255051,358.107208,1037.370728,361.95401,372.101074,1037.999634,272.73761,409.661133,1045.167114,309.542999,356.264526,1028.108154,308.246826,342.933929,1099.90564,42.162201,401.211121,1200.114624,52.525452,582.654175,473.234406,253.804337,665.616394,752.440308,351.79071,652.341919,690.462646,294.998383,603.061218,724.347778,318.123322,647.658386,721.098145,313.373138,643.739258,579.634399,270.199219,675.089111,488.808746,89.470718,633.504517,568.166321,34.997757,420.315155,1000.556396,98.732727,417.796295,1025.217163,483.052002,361.546021,1028.370605,484.13916,474.0466,1022.063782,481.964813,378.860626,992.293152,90.889397,461.769684,1008.819702,106.57605,420.315155,1000.556396,98.732727,591.493408,538.187988,195.935547,0,0,0,591.493408,538.187988,195.935547,613.761353,844.377991,441.898956,670.03656,841.739014,453.65979,557.486084,847.017029,430.138123,629.832214,517.449951,202.241669,553.154602,558.926086,189.629425,518.620789,1018.900757,98.198105,682.179932,507.978973,225.20018,200,0,0,401.976715,1098.66626,92.317497,633.157654,593.208984,123.622932,0,200,0,419.661041,1006.960571,198.536499,597.153931,616.021301,258.45929,0,0,200,49.141098,17.017307,18.430384,-3.678829,0.306316,10.570084,390.192983,1031.794496,0,238.5,812.5,0,61.465397,-109.098877,912.935913,200201.820618,-138485.972229,-33145.993818,NA,NA,NA,727.5,812.5,0,0.912057,0.338218,2.83232,-406.544181,898.11291,3867.265393
404.25592,907.69873,66.493408,356.325989,1030.044312,361.090668,370.592377,1029.208252,271.918762,408.034515,1036.997314,308.750641,354.620331,1019.87854,307.535675,342.306885,1087.914063,41.834911,400.791412,1188.291016,51.80698,580.777771,483.098206,263.847717,664.247375,763.828125,352.773926,650.708374,700.277832,297.6745,601.447754,734.185425,320.698181,646.182556,731.398254,315.445709,642.713928,588.594177,276.099304,673.575378,492.175171,98.656548,633.290527,567.759766,34.827477,419.352661,988.922424,98.704773,415.648438,1019.914001,482.565216,359.394562,1023.060791,483.420746,471.902283,1016.767212,481.709686,377.926147,980.513123,90.866112,460.779205,997.331726,106.543434,419.352661,988.922424,98.704773,589.886597,545.041016,203.390671,0,0,0,589.886597,545.041016,203.390671,612.861328,857.414124,441.362,669.336731,855.624451,452.297546,556.385864,859.203735,430.426422,628.52832,524.846924,209.600906,551.244812,565.235107,197.18045,517.65094,1007.297791,98.181915,681.321106,516.466064,231.958527,200,0,0,400.995361,1086.906006,90.615883,629.855408,598.664246,129.104904,0,200,0,418.390717,996.970642,198.389389,595.726746,624.446045,263.882843,0,0,200,50.833477,16.600943,17.36223,-4.63995,0.299575,10.588352,389.207593,1020.226862,0,238.5,812.5,0,65.55262,-97.393364,900.560059,187070.514893,-135721.238525,-30959.593063,NA,NA,NA,727.5,812.5,0,0.704899,-4.348773,-12.658441,2714.295479,-1771.542974,2104.593527
403.902588,895.75116,66.74057,354.860809,1021.850159,360.303436,369.355988,1019.791687,271.18634,406.706635,1028.134888,308.011871,353.268463,1010.922485,306.890381,341.816498,1075.865723,41.563213,400.481842,1176.423462,51.198193,578.972717,492.322723,272.224213,662.660645,775.407288,354.440491,648.907959,710.565125,301.015747,599.698303,744.469543,323.850098,644.551147,742.136658,318.102722,641.401428,598.197876,282.010254,672.133545,498.833923,106.809784,632.271606,571.790955,37.263344,418.600952,977.161438,98.678421,413.88324,1013.474854,482.051483,357.625092,1016.569702,482.721283,470.141357,1010.380066,481.381683,377.204651,968.597839,90.853081,459.997253,985.725098,106.503754,418.600952,977.161438,98.678421,588.078064,552.704529,211.101349,0,0,0,588.078064,552.704529,211.101349,611.706848,870.579529,441.582092,668.348938,869.505066,451.791809,555.064636,871.653931,431.372406,626.973083,532.976563,217.247345,549.183044,572.432556,204.955353,516.878052,995.637695,98.148247,680.141785,525.541931,239.075912,200,0,0,400.15741,1074.997803,89.182709,626.59906,604.954651,135.074066,0,200,0,417.375793,986.591675,198.236465,594.084473,633.508179,269.689392,0,0,200,52.377556,16.246202,16.442181,-5.448897,0.303766,10.647406,388.451962,1008.426542,0,238.5,812.5,0,65.439789,-82.84417,862.147949,168917.66626,-129280.776611,-27423.376194,NA,NA,NA,727.5,812.5,0,0.408649,-5.007954,-15.416636,3210.62573,-2368.317,740.54551
403.735962,883.797974,67.030457,353.587097,1012.852051,359.688049,368.270691,1009.789856,270.623627,405.53418,1018.71759,307.402802,352.12027,1001.268311,306.413727,341.445068,1063.775513,41.30513,400.247681,1164.522827,50.644672,577.469788,501.122284,278.893005,661.016479,787.059692,356.771332,647.140259,721.244995,304.88205,598.013672,755.208496,327.32196,642.914978,753.182434,321.2258,639.940247,608.413513,287.704712,670.698792,508.458801,113.516167,630.430542,580.302917,41.898533,418.024597,965.307434,98.739311,412.393097,1006.155945,481.626801,356.125336,1009.039124,482.155334,468.660828,1003.272766,481.098267,376.679901,956.491089,90.94014,459.369324,974.123718,106.538475,418.024597,965.307434,98.739311,586.248352,561.245789,218.592026,0,0,0,586.248352,561.245789,218.592026,610.368652,883.79364,442.469879,667.109985,883.191772,452.234314,553.627319,884.395508,432.705475,625.290466,541.827576,224.814301,547.206238,580.664001,212.369766,516.224915,984.156677,98.171303,678.68396,535.081909,246.353378,200,0,0,399.223206,1062.941528,88.044785,623.901184,612.153076,141.201355,0,200,0,416.562164,975.915344,198.171265,592.3797,643.237244,275.501648,0,0,200,53.673359,16.1185,15.804265,-6.139235,0.325446,10.865629,387.96142,996.598642,0,238.5,812.5,0,61.779572,-67.900833,805.112915,148220.194031,-120333.319763,-23226.827553,NA,NA,NA,727.5,812.5,0,0.169551,-3.77799,-12.018425,2458.171474,-1919.220875,-60.146631
403.701172,871.850403,67.37896,352.404083,1003.145569,359.319855,367.228302,999.276245,270.301697,404.394226,1008.87262,306.996277,351.092072,990.983704,306.18158,341.154846,1051.65918,41.036488,400.056793,1152.596313,50.119282,576.358154,509.987366,283.924469,659.431702,798.753418,359.657013,645.534668,732.302551,308.935333,596.515991,766.398132,330.873932,641.377563,764.48584,324.637421,638.453491,619.2276,292.892883,669.199768,520.455322,118.573708,627.98291,592.502258,47.551632,417.544983,953.410034,98.953705,411.0961,998.165955,481.377655,354.811432,1000.619141,481.813446,467.380737,995.71283,480.941895,376.28299,944.19519,91.200287,458.806976,962.624817,106.707123,417.544983,953.410034,98.953705,584.585571,570.827454,225.154861,0,0,0,584.585571,570.827454,225.154861,608.903198,896.804138,444.079803,665.674744,896.425781,453.716034,552.131653,897.182434,434.443542,623.669189,551.555115,231.578079,545.502014,590.099731,218.731644,515.590027,973.008728,98.3004,677.129578,545.206665,253.091324,200,0,0,398.006317,1050.769165,87.228828,621.986633,620.614319,146.893356,0,200,0,415.87027,965.032715,198.265289,590.767151,653.690491,280.80542,0,0,200,54.589127,16.222841,15.473201,-6.733384,0.374321,11.30421,387.741386,985.023771,0,238.5,812.5,0,55.862904,-54.40823,739.83075,127638.391022,-110413.366241,-19053.559265,NA,NA,NA,727.5,812.5,0,0.026684,-2.137641,-7.062849,1414.18702,-1166.371945,-377.243415
403.729279,859.913696,67.787003,351.318359,992.888245,359.2276,366.210052,988.381165,270.250427,403.281982,998.688965,306.836273,350.170258,980.22052,306.21756,340.910553,1039.53125,40.75119,399.888214,1140.651489,49.611847,575.556458,519.366821,287.382568,657.953796,810.517334,362.918274,644.142944,743.768066,312.804138,595.211731,777.991577,334.33963,639.970764,776.064453,328.138519,637.01947,630.61084,297.30719,667.622864,534.15802,121.960533,625.298767,607.269531,52.954014,417.051575,941.517456,99.330513,410.017944,989.601746,481.333618,353.712494,991.476563,481.736298,466.323364,987.72699,480.930969,375.890808,931.80835,91.651062,458.212341,951.226501,107.009964,417.051575,941.517456,99.330513,583.268311,581.56134,230.183197,0,0,0,583.268311,581.56134,230.183197,607.330566,909.331665,446.515167,664.086426,909.015381,456.247467,550.574646,909.647888,436.782867,622.335754,562.328613,236.826889,544.200928,600.794067,223.53949,514.885925,962.121277,98.522942,675.75946,556.13916,258.480042,200,0,0,396.511597,1038.556641,86.737907,620.811035,630.706421,151.573196,0,200,0,415.225006,954.004456,198.532806,589.384949,664.880371,285.174652,0,0,200,55.029678,16.437952,15.367412,-7.234383,0.462712,11.89269,387.775417,974.101846,0,238.5,812.5,0,49.241909,-43.455544,677.081665,109417.647156,-101071.647888,-15443.661161,NA,NA,NA,727.5,812.5,0,-0.034915,-0.832861,-2.958666,569.061408,-514.610767,-391.759244
403.760895,847.990356,68.248993,350.421967,982.28717,359.389862,365.291473,977.271362,270.447235,402.305603,988.214844,306.921143,349.40094,969.19635,306.494446,340.696075,1027.4021,40.457466,399.734711,1128.69812,49.120239,574.880066,529.500244,289.297089,656.576233,822.377075,366.358826,642.935364,755.657593,316.253021,594.02533,789.914551,337.631378,638.658325,787.924805,331.566681,635.666565,642.501526,300.772675,666.033325,549.051208,123.809357,622.78186,623.713684,57.328369,416.468781,929.647278,99.835075,409.242188,980.475464,481.478119,352.918396,981.801697,481.908112,465.565948,979.149353,481.048126,375.397369,919.478699,92.257278,457.540161,939.815918,107.412872,416.468781,929.647278,99.835075,582.31665,593.417236,233.457123,0,0,0,582.31665,593.417236,233.457123,605.689392,921.248047,449.7771,662.411438,920.922485,459.69812,548.967407,921.573547,439.856079,621.358887,574.177856,240.235901,543.274475,612.656616,226.678345,514.101074,951.203064,98.804657,674.708191,567.983093,262.068146,200,0,0,394.968536,1026.390503,86.544769,620.127197,642.532837,154.959625,0,200,0,414.592102,942.846863,198.943863,588.257996,676.751648,288.445526,0,0,200,54.990673,16.625515,15.390655,-7.637684,0.590402,12.450294,388.022858,964.099504,0,238.5,812.5,0,43.235428,-35.267406,624.827881,94723.596802,-93426.050415,-12664.618113,NA,NA,NA,727.5,812.5,0,-0.046497,-0.066644,-0.450714,63.349932,-102.3417,-276.073178
403.755493,836.083862,68.762878,349.804901,971.535889,359.758911,364.578033,966.091797,270.840637,401.591553,977.482056,307.213287,348.833527,958.110596,306.960632,340.511749,1015.279907,40.171516,399.598206,1116.745361,48.645706,574.129028,540.409607,289.671692,655.273376,834.301697,369.817657,641.827759,767.921997,319.215546,592.862976,802.121582,340.710236,637.385437,800.02063,334.82193,634.378601,654.805542,303.211609,664.55481,564.892761,124.341248,620.763062,641.398987,60.47834,415.812195,917.78186,100.434296,408.811951,970.802673,481.783539,352.476959,971.783569,482.281647,465.146942,969.821838,481.285431,374.790192,907.314697,92.971535,456.834167,928.249084,107.897049,415.812195,917.78186,100.434296,581.539307,606.252502,235.110718,0,0,0,581.539307,606.252502,235.110718,604.063965,932.604309,453.703461,660.74762,932.211243,463.832184,547.380371,932.997437,443.574707,620.557495,586.968445,241.904419,542.521118,625.536621,228.317017,513.316162,939.935852,99.146027,673.824646,580.626648,263.891113,200,0,0,393.694183,1014.319702,86.606323,619.63678,655.890991,157.092484,0,200,0,413.994293,931.550842,199.466782,587.265076,689.210938,290.676849,0,0,200,54.541767,16.726643,15.518707,-7.948834,0.738147,12.800858,388.418631,954.747612,0,238.5,812.5,0,38.601795,-29.294146,586.647644,83449.226715,-87949.411896,-10689.540025,NA,NA,NA,727.5,812.5,0,-0.035661,0.248228,0.644904,-152.736394,86.901849,-144.103908
403.70166,824.20166,69.339066,349.477325,960.743835,360.290436,364.119629,954.913391,271.385529,401.183594,966.533325,307.667725,348.473083,947.059753,307.56897,340.360962,1003.170349,39.906151,399.483032,1104.798706,48.189854,573.159668,551.987244,288.493591,654.038574,846.207397,373.192444,640.74707,780.455566,321.726715,591.653015,814.621155,343.55838,636.128845,812.275208,337.851563,633.108948,667.418457,304.611206,663.322998,581.69281,123.787216,619.418152,660.254822,62.574596,415.167297,905.896179,101.123291,408.677734,960.666138,482.234253,352.339203,961.560852,482.811707,465.016327,959.771484,481.656769,374.148041,895.329651,93.770149,456.186554,916.462708,108.476425,415.167297,905.896179,101.123291,580.669617,619.898193,235.414337,0,0,0,580.669617,619.898193,235.414337,602.561646,943.535095,458.037994,659.198242,942.955261,468.403259,545.925049,944.114929,447.672729,619.637451,600.490234,242.139786,541.701782,639.306213,228.688904,512.639465,928.198303,99.587242,672.800171,593.822693,264.274323,200,0,0,392.875488,1002.3396,86.881432,619.15448,670.431763,158.174133,0,200,0,413.482025,920.119385,200.093903,586.234558,702.166504,292.005127,0,0,200,53.771141,16.774193,15.803552,-8.188622,0.880125,12.887698,388.894984,945.106155,0,238.5,812.5,0,35.521584,-24.539576,562.503479,74591.423309,-84597.701508,-9296.270679,NA,NA,NA,727.5,812.5,0,-0.019753,0.289968,0.838183,-191.248531,128.611923,-48.068384
403.623138,812.355408,69.996414,349.353638,949.917175,360.957611,363.86673,943.723511,272.056244,401.009338,955.433228,308.252686,348.266144,936.017883,308.292938,340.241211,991.075623,39.662453,399.390625,1092.860962,47.752357,571.914856,564.108582,285.749237,652.90387,857.997314,376.431091,639.673401,793.138977,323.850067,590.378723,827.416382,346.163544,634.925903,824.614441,340.610443,631.805298,680.255615,304.992615,662.430115,599.570557,122.331505,618.741272,680.356628,63.907036,414.613281,893.978333,101.916649,408.72049,950.224365,482.821289,352.383423,951.201538,483.470673,465.057587,949.247192,482.171875,373.568512,883.441956,94.659271,455.65802,904.514771,109.174019,414.613281,893.978333,101.916649,579.514954,634.212097,234.627701,0,0,0,579.514954,634.212097,234.627701,601.296509,954.152405,462.547638,657.866516,953.191162,473.217468,544.726563,955.113708,451.877777,618.370422,614.551147,241.256805,540.659485,653.873108,227.998611,512.11615,916.135742,100.164063,671.377014,607.328003,263.576752,200,0,0,392.439514,990.398743,87.332336,618.624573,685.827576,158.427414,0,200,0,413.082977,908.584839,200.833679,585.051819,715.540771,292.564819,0,0,200,52.751713,16.827412,16.314175,-8.387239,1.004206,12.802896,389.411557,933.91682,0,238.5,812.5,0,33.781857,-19.945024,550.637268,66856.625946,-83097.527191,-8204.228223,NA,NA,NA,727.5,812.5,0,-0.006632,0.216062,0.613223,-152.66932,98.938915,2.725979
403.562653,800.556702,70.746597,349.306549,938.995544,361.746002,363.706146,932.45697,272.838287,400.925262,944.263489,308.950928,348.122711,924.886963,309.126678,340.145966,978.994446,39.435448,399.319763,1080.933472,47.331013,570.414551,576.710999,281.449829,651.923706,869.594177,379.508362,638.646912,805.876221,325.626678,589.117676,840.400757,348.502563,633.856384,836.970154,343.046936,630.443848,693.272644,304.396667,661.88501,618.587891,120.076782,618.605286,701.743286,64.717239,414.188446,882.029968,102.826782,408.82196,939.686218,483.526123,352.487976,940.728149,484.242615,465.155975,938.644348,482.809631,373.124115,871.512634,95.659798,455.252808,892.547363,109.993767,414.188446,882.029968,102.826782,578.071777,649.084351,232.932266,0,0,0,578.071777,649.084351,232.932266,600.347473,964.456238,467.114288,656.828064,962.901245,478.156769,543.866943,966.01123,456.071777,616.743774,629.032654,239.452179,539.399841,669.136169,226.412369,511.711578,904.072205,100.870316,669.5354,621.018799,261.99762,200,0,0,392.103699,978.417786,87.915497,618.072083,701.876831,158.009293,0,200,0,412.79483,897.002686,201.690506,583.734253,729.251709,292.461182,0,0,200,51.528755,16.896843,17.061049,-8.577076,1.121043,12.735974,389.962795,920.195464,0,238.5,812.5,0,33.003223,-14.660049,549.189331,59145.199768,-83181.750793,-7165.424025,NA,NA,NA,727.5,812.5,0,0.00185,0.124098,0.297887,-98.009668,51.331219,20.123659
